ingredient_name,drug_concept_id,drug_concept_name,concept_class_id,vocabulary_id,dose_form
nifedipine,40725326,Nifedipine 30 MG Extended Release Oral Tablet [Nidef] by Morningside,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40904921,Nifedipine 10 MG Extended Release Oral Tablet [Nifecor] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21093972,Nifedipine 10 MG Extended Release Oral Tablet [Adalat] Box of 56 by Bayer,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21153037,Nifedipine 60 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Bayer,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21153003,Nifedipine 20 MG Extended Release Oral Tablet [Coroday MR] Box of 56,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40842786,Nifedipine 10 MG Oral Capsule [Nifelat] Box of 50,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41279345,Nifedipine 10 MG Oral Capsule [Jutadilat] Box of 30,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41060893,Nifedipine 5 MG Oral Capsule [Aprical] Box of 500,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40725309,Nifedipine 10 MG Oral Capsule [Adalat] Box of 50 by Sigma,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41186230,Nifedipine 20 MG/ML Oral Solution [Corinfar],Branded Drug,RxNorm Extension,Oral Solution
nifedipine,41018683,Nifedipine Oral Capsule [Nife Klast],Branded Drug Form,RxNorm Extension,Oral Capsule
nifedipine,21035115,Nifedipine 5 MG Oral Capsule by Kent,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41092470,Nifedipine 10 MG Oral Capsule [Corinfar] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41228083,Nifedipine 30 MG Oral Tablet [Nifedipin Stada] Box of 100 by Stada,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41021848,Nifedipine 0.667 MG/ML Oral Solution Box of 1,Clinical Drug Box,RxNorm Extension,Oral Solution
nifedipine,41386223,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifehexal],Quant Branded Drug,RxNorm Extension,Oral Solution
nifedipine,36956536,1 ML nifedipine 20 MG/ML Oral Solution by Drug Tariff Special Order,Marketed Product,RxNorm Extension,Oral Solution
labetalol,40960203,Labetalol 100 MG Oral Tablet Box of 500,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41302812,Nifedipine 30 MG Oral Tablet Box of 50,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41279363,Nifedipine 30 MG Oral Tablet [Adalat] Box of 30,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40884493,Nifedipine 40 MG Oral Tablet [Duranifin] Box of 20 by Mylan,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40842815,Nifedipine 30 MG Oral Tablet [Adalat] Box of 400,Branded Drug Box,RxNorm Extension,Oral Tablet
labetalol,40727614,Labetalol 100 MG Oral Tablet Box of 56 by Sigma,Marketed Product,RxNorm Extension,Oral Tablet
labetalol,21046503,Labetalol 100 MG Oral Tablet [Trandate] Box of 56 by Focus,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41102977,Nifedipine 20 MG Oral Tablet [Nifedipin Stada] Box of 100 by Stada,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,43184633,Nifedipine 20 MG Oral Tablet [NIFEDIPINE MYLAN],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,43283766,Nifedipine Oral Tablet [Nifehexal],Branded Drug Form,RxNorm Extension,Oral Tablet
nifedipine,41021844,Nifedipine 10 MG Oral Tablet Box of 20,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40946834,Nifedipine 20 MG Oral Tablet [Nifedipin Pb] Box of 30 by PB,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40904964,Nifedipine 20 MG Oral Tablet [Duranifin] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
labetalol,21144591,Labetalol 50 MG Oral Tablet [Trandate] Box of 56,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41217567,Nifedipine 20 MG Oral Tablet [Nifehexal] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40977823,Nifedipine 20 MG Oral Tablet [Corinfar] Box of 100 by TEVA,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,35755691,Nifedipine 30 MG Delayed Release Oral Tablet [Adalat LA] by Dowelhurst,Marketed Product,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,36277505,Nifedipine 60 MG Extended Release Oral Capsule Box of 56,Clinical Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40874025,Nifedipine 20 MG Extended Release Oral Capsule [Nifedipin Stada] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41197000,Nifedipine 10 MG Oral Capsule [Adalat] Box of 84 by Emra-Med,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41186264,Nifedipine 20 MG Oral Capsule [Nifehexal] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,2926268,nifedipine 60 MG Extended Release Oral Tablet [ADALAT OROS] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21153002,Nifedipine 20 MG Extended Release Oral Tablet [Calchan MR] Box of 56,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41385665,30 ML Nifedipine 20 MG/ML Oral Solution [Nifical] Box of 1,Quant Branded Box,RxNorm Extension,Oral Solution
nifedipine,35755690,Nifedipine 10 MG Extended Release Oral Capsule by TEVA,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,42935149,Nifedipine 33 MG Extended Release Oral Tablet [ADAPINEOSMO],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43603238,Nifedipine 10 MG Extended Release Oral Tablet [Nifehexal],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41102972,Nifedipine 20 MG Extended Release Oral Capsule [Corotrend] Box of 100 by Novartis,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,44049922,Nifedipine 10 MG Oral Capsule by Genpharm,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40959635,Nifedipine 40 MG Extended Release Oral Tablet Box of 500,Clinical Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40936228,Nifedipine 20 MG Extended Release Oral Capsule [Nifedipin Al],Branded Drug,RxNorm Extension,Extended Release Oral Capsule
nifedipine,43289211,Nifedipine 30 MG Extended Release Oral Tablet [Addos] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41310662,Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 20,Branded Drug Box,RxNorm Extension,Oral Solution
nifedipine,40904949,Nifedipine 20 MG Extended Release Oral Tablet [Nifreal] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21137864,100 ML Nifedipine 2 MG/ML Oral Suspension,Quant Clinical Drug,RxNorm Extension,Oral Suspension
nifedipine,40915457,Nifedipine 10 MG Oral Capsule [Nife Abz] Box of 30 by AbZ-Pharma,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,21064634,Nifedipine 30 MG Extended Release Oral Tablet [Adipin] by Chiesi,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41217512,Nifedipine 60 MG Extended Release Oral Tablet [Aprical] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21028444,1 ML Nifedipine 0.2 MG/ML Oral Suspension,Quant Clinical Drug,RxNorm Extension,Oral Suspension
nifedipine,41102944,Nifedipine 10 MG Extended Release Oral Tablet [Nifedipin Basics] Box of 30 by Basics,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41009177,Nifedipine 20 MG Extended Release Oral Tablet [Nife 1a Pharma] Box of 30 by 1 A,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40725293,Nifedipine 60 MG Extended Release Oral Tablet [Nidef],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41290011,Nifedipine 20 MG Extended Release Oral Tablet Box of 30 by Dexcel-Pharma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41258846,Nifedipine 40 MG Extended Release Oral Tablet [Nifedipat] Box of 100 by Azupharma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41248598,Nifedipine 20 MG Extended Release Oral Tablet [Nifical] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41092461,Nifedipine 10 MG Extended Release Oral Tablet [Adalat] Box of 2000,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40884537,Nifedipine 20 MG Extended Release Oral Tablet [Nife] Box of 100 by AbZ-Pharma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41081419,Nifedipine Oral Capsule [Nifehexal],Branded Drug Form,RxNorm Extension,Oral Capsule
nifedipine,21074546,Nifedipine 20 MG Extended Release Oral Tablet by DE,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40946817,Nifedipine 10 MG Oral Capsule [Adalat] Box of 42 by Emra-Med,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,21113694,Nifedipine 20 MG Extended Release Oral Tablet Box of 56 by Ethigen,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21113697,Nifedipine 20 MG Extended Release Oral Tablet [Valni] by Tillomed,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21074566,Nifedipine 30 MG Extended Release Oral Tablet by Mawdsley-Brooks,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41388784,30 ML Nifedipine 20 MG/ML Oral Solution [Nifedipin Stada],Quant Branded Drug,RxNorm Extension,Oral Solution
nifedipine,41385068,30 ML Nifedipine 20 MG/ML Oral Solution [Cordicant],Quant Branded Drug,RxNorm Extension,Oral Solution
nifedipine,43278425,Nifedipine 10 MG Oral Tablet Box of 60,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41321303,Nifedipine 20 MG Oral Capsule [Duranifin] Box of 50 by Mylan,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41196998,Nifedipine 10 MG Oral Capsule [Nifedipin Stada] Box of 50 by Stada,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41060871,Nifedipine 10 MG Oral Capsule [Nifelat],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,41228098,Nifedipine 20 MG Oral Tablet [Adalat] Box of 50 by Emra-Med,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40967351,Nifedipine 10 MG Oral Capsule [Nife Isis] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41186238,Nifedipine 30 MG Oral Tablet [Nifedipin Basics] Box of 50,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41165599,Nifedipine 10 MG Oral Tablet Box of 50 by Acis,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,41060867,Nifedipine 10 MG Oral Tablet [Corosten],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41060895,Nifedipine 0.667 MG/ML Oral Solution [Pidilat] Box of 1,Branded Drug Box,RxNorm Extension,Oral Solution
nifedipine,40967339,Nifedipine 10 MG Oral Tablet [Nifedipin Verla],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,40915443,Nifedipine 40 MG Oral Tablet [Nifehexal] Box of 30 by Novartis,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40866133,Nifedipine 40 MG Oral Tablet Box of 20,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40956439,Nifedipine Oral Tablet [Nife-Ct],Branded Drug Form,RxNorm Extension,Oral Tablet
nifedipine,41386639,30 ML Nifedipine 0.667 MG/ML Oral Solution [Cordicant] Box of 1 by Mundipharma,Marketed Product,RxNorm Extension,Oral Solution
nifedipine,43267482,Nifedipine 10 MG Oral Tablet [Adalat] Box of 60,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40998674,Nifedipine 40 MG Oral Tablet [Nifedipin Sandoz],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41009185,Nifedipine 20 MG Oral Tablet [Adalat] Box of 100 by Alpha Med,Marketed Product,RxNorm Extension,Oral Tablet
labetalol,21026834,Labetalol 100 MG Oral Tablet Box of 56,Clinical Drug Box,RxNorm Extension,Oral Tablet
labetalol,21046493,Labetalol 200 MG Oral Tablet by Sigma-Tau,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,21153015,Nifedipine 10 MG Extended Release Oral Capsule [Coracten SR] Box of 60 by UCB,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21152994,Nifedipine 20 MG Extended Release Oral Tablet by Ethigen,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21064640,Nifedipine 60 MG Extended Release Oral Tablet [Adalat LA] by Lexon,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21035110,Nifedipine 30 MG Extended Release Oral Tablet [Hypolar] Box of 28,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21025337,Nifedipine 20 MG Extended Release Oral Tablet by Icarus,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41389356,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 2,Quant Branded Box,RxNorm Extension,Oral Solution
nifedipine,41102943,Nifedipine 10 MG Extended Release Oral Tablet [Nifedipin Pb] Box of 30 by PB,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41029722,Nifedipine 10 MG Extended Release Oral Tablet [Nifeclair] Box of 20,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40853289,Nifedipine 5 MG Oral Capsule [Aprical] Box of 50 by Shire,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40904945,Nifedipine 20 MG Extended Release Oral Capsule [Nife-Ct],Branded Drug,RxNorm Extension,Extended Release Oral Capsule
nifedipine,35743124,Nifedipine 10 MG Extended Release Oral Capsule by Co-Pharma,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21153009,Nifedipine 10 MG Oral Capsule Box of 50,Clinical Drug Box,RxNorm Extension,Oral Capsule
nifedipine,36945024,nifedipine 10 MG Extended Release Oral Capsule Box of 84 by Viatris Healthcare,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41009146,Nifedipine 60 MG Extended Release Oral Tablet [Aprical] Box of 49 by Medice,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40956438,Nifedipine Extended Release Oral Tablet [Nife Wolff],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43173765,Nifedipine 30 MG Extended Release Oral Tablet [NIFEDIPINE MYLAN] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43693308,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Atid],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43184622,Nifedipine Extended Release Oral Tablet [NIFEDIPINE ARROW],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21084234,Nifedipine 10 MG Extended Release Oral Capsule [Coracten SR] by UCB,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41290003,Nifedipine 20 MG Extended Release Oral Tablet [Adalat] Box of 100 by Mevita,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40998697,Nifedipine 10 MG Oral Capsule [Nife-Ct] Box of 30,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40928327,Nifedipine 20 MG Extended Release Oral Tablet Box of 20,Clinical Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40967366,Nifedipine 5 MG Oral Capsule [Leka],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,21044947,Nifedipine 20 MG Extended Release Oral Tablet [Adalat LA] by Lexon,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41186257,Nifedipine 20 MG Extended Release Oral Tablet [Nife Basf] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40946795,Nifedipine 40 MG Extended Release Oral Tablet [Nifecor] Box of 100 by 3M,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41248604,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin 1a Pharma] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40967324,Nifedipine 40 MG Extended Release Oral Tablet [Nifedipin Stada] Box of 20,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41228090,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Al] Box of 50 by Aliud,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41209870,Nifedipine 10 MG Extended Release Oral Tablet Box of 300,Clinical Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40725307,Nifedipine 20 MG Extended Release Oral Tablet by Sigma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41009163,Nifedipine 5 MG Oral Capsule [Nifedipat] Box of 30 by Azupharma,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40956442,Nifedipine Oral Capsule [Leka],Branded Drug Form,RxNorm Extension,Oral Capsule
nifedipine,40853277,Nifedipine 10 MG Oral Capsule [Nifehexal] Box of 400 by Novartis,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40824613,Nifedipine 20 MG Oral Capsule [Adalat] Box of 2000,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,21093974,Nifedipine 30 MG Extended Release Oral Tablet [Nimodrel XL] Box of 28,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21084235,Nifedipine 10 MG Extended Release Oral Tablet by Colorama,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21153038,Nifedipine 60 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Lexon,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21064638,Nifedipine 60 MG Extended Release Oral Tablet [Adipin] by Chiesi,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40821908,Nifedipine 40 MG Extended Release Oral Tablet [Cordicant] Box of 20 by Mundipharma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41186223,Nifedipine 10 MG Oral Capsule [Nife Isis],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,41321274,Nifedipine 5 MG Oral Capsule [Nifehexal] Box of 30 by Novartis,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41258904,Nifedipine 20 MG Oral Capsule [Nifehexal] Box of 100 by Novartis,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41388521,30 ML Nifedipine 20 MG/ML Oral Solution [Corotrend] Box of 1,Quant Branded Box,RxNorm Extension,Oral Solution
labetalol,41187863,Labetalol 400 MG Oral Tablet [Trandate] Box of 50,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41165592,Nifedipine 40 MG Oral Tablet [Nifecor] Box of 50 by 3M,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40959634,Nifedipine 40 MG Oral Tablet Box of 500,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41387644,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 20,Quant Branded Box,RxNorm Extension,Oral Solution
nifedipine,41217583,Nifedipine 20 MG Oral Tablet [Adalat] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40915450,Nifedipine 40 MG Oral Tablet [Cordicant] Box of 100 by Mundipharma,Marketed Product,RxNorm Extension,Oral Tablet
